path,query_id,response,completion_tokens,latency_ms,error
analysis/check/body/internal/readexpr/readexpr.go,q0,"45: Verbose boilerplate; the `reg == nil` check is duplicated from `Provider`.
58: Verbose boilerplate; the `reg == nil` check is duplicated from `Provider`.
74: Awkward abstraction; the logic for `InheritTopOriginEvidence` is duplicated in lines 81-83 and 96-98.
114: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.
138: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.
155: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.
178: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.
195: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.
208: Verbose boilerplate; `reg := config.Registry` is repeated in almost every function despite being a field of `config`.",259,8217,
analysis/check/diagnostics/call_param_obligation.go,q0,"88: Verbose boilerplate: `boundaryExprType` and `readmodelType` are thin wrappers that could be inlined or replaced by direct calls to `readmodel.New(result).ValueType(...)`.
103: Verbose boilerplate: The chain of `if !ok` checks for `got` (lines 103-116) is a manual fallback ladder that could be compressed into a single helper function.
131: Parallel mechanism: `boundaryExpressionType` (line 131) appears to be a duplicate or slightly different version of the logic used in the fallback chain (lines 103-116).",141,4153,
analysis/check/diagnostics/member_call.go,q0,"78: typedSignatureStructuralDiagnostic is a near-duplicate of call, duplicating logic for receiver type resolution, narrowing, and nil-presence checks.
135: callMemberAccess is a redundant wrapper around callMemberAccessInfo that returns the same data in a different format.",58,1988,
analysis/check/diagnostics/runtime_guard.go,q0,NONE,2,454,
analysis/check/diagnostics/member_read.go,q0,"111-165: Verbose boilerplate in `walkDepth` switch statement; the repetitive calls to `p.walkDepth(..., depth+1)` for various expression types could be compressed by a small helper or a more generalized visitor pattern.",53,2322,
analysis/check/body/read_boundary_state.go,q0,"28-35: Verbose boilerplate in `boundaryRead` that duplicates the logic of `boundaryStateAt` (returning a zero value if not found).
48-50: Verbose boilerplate in `nodeOutputAt` checking for nil components that could be handled by a single guard or a more robust initialization.
56-61: Verbose boilerplate in `nodeOutputAt` where the `in, ok := r.solvedStateAt(point)` check and subsequent `if !ok` return can be compressed.
68-70: Verbose boilerplate/awkward logic where the map is initialized *after* it is already used to check for existence (though the check at line 43 prevents a crash, the logic is non-idiomatic).
74-78: Verbose boilerplate in `stateRead` that duplicates the ""return value or zero value"" pattern seen in `boundaryRead`.
81-103: Verbose boilerplate in `hasNodeLocalBoundaryEffects` consisting of multiple repetitive `if ..., ok := ...; ok { return true }` blocks that could be compressed into a single expression or a helper.
115-122: Verbose boilerplate in `sourceValueAtPoint` where the `if !ok { return ..., false }` pattern is used twice for simple boolean/zero-value propagation.",288,9225,
analysis/check/checktest/checktest.go,q0,"101: Verbose boilerplate in `WithManifest` and `WithModule` (map initialization logic) could be compressed with a small helper.
116: Verbose boilerplate in `WithDiagnosticRule` (map initialization logic) could be compressed with a small helper.
135: `CheckAndExport` duplicates logic found in `checkSource` regarding manifest creation and error handling.
144: `PlacementPlan` is a getter that duplicates the field name; it is an awkward abstraction for a simple struct field.
148: `ChannelManifest`, `FuncsManifest`, and `ProcessManifest` are repetitive factory functions that could be generalized.
188: `applyOptions` contains a nil check for `opt` which is defensive but adds boilerplate to the option pattern.
218: `orderedManifests` contains verbose boilerplate for sorting and collecting keys that could be compressed with a helper.",194,8032,
analysis/check/exportmanifest/effect_boundary.go,q0,NONE,2,121,
analysis/check/diagnostics/internal/readmodel/readmodel.go,q0,"148: Parallel mechanism duplicating existing framework (the logic for handling `runtimekind` in `scalarRuntimeKindType` and `runtimeKindType` is nearly identical, differing only in the set of supported tags).
178: Verbose boilerplate (the `RefineDeclaredType` and `NarrowDeclaredByOrigin` functions share a large block of identical presence-handling and registry-check logic).
218: Verbose boilerplate (the `ValueAdmissible` and `ValueProofAdmissible` functions share significant logic regarding presence, explicit top claims, and witness checks).",121,4608,
analysis/check/diagnostics/object_literal_mismatch.go,q0,"54: objectLiteralAdmissibleToAnyArm is a thin wrapper that could be inlined to reduce call overhead and complexity.
65: objectLiteralAdmissibleToRecord duplicates logic that could likely be generalized or shared with the single-record path.
85: objectLiteralMemberMismatch contains redundant nil checks (result, expr, want) that may be better handled by the caller or a single guard.
104: objectLiteralMemberMismatchInFact is a specialized version of a loop that could be generalized to handle different types of ""fact"" lookups.",118,3194,
analysis/check/diagnostics/condition_reachability.go,q0,"74: Verbose boilerplate: The `missing` field string is repeated identically in almost every return statement; a small helper or a default value in the struct would compress this.
85: Verbose boilerplate: The `check` and `proven` string formatting for `CheckTruthy` and `CheckFalsy` is highly repetitive and could be generalized.
113: Verbose boilerplate: The `check`, `proven`, and `missing` fields for `CheckNil` and `CheckNotNil` contain significant string duplication.
145: Verbose boilerplate: The `missing` field is repeated in `literalConditionProof`.
173: Verbose boilerplate: The `missing` field is repeated in `typeConditionProof`.
183: Verbose boilerplate: The `missing` field is repeated in `runtimeTypeConditionProof`.",179,6107,
analysis/check/exportmanifest/product_type.go,q0,NONE,2,95,
analysis/check/diagnostics/expression_type.go,q0,"146: Awkward abstraction; `rootPath` modifies the input slice by setting `Segments = nil`, which is a side effect that could lead to bugs in callers; it should return a new path or use a different mechanism.
154: Verbose boilerplate; `expressionSegmentType` contains a switch that could be simplified or generalized if the `segment` package provided a more unified interface for type projection.
189: Parallel mechanism; `callResultType` manually invokes `readmodel.New(p.result).ValueTypeWithPresence(value)`, which duplicates the logic of type resolution that is already partially handled by the `expressionTyper`'s own `typeOf` flow.",148,5553,
analysis/check/diagnostics/unused_local.go,q0,"17: dead/unused code (`_ = p`)
46-53: verbose boilerplate (manual mapping of `ast.Span` to `diagnostic.Position`)",37,2560,
analysis/check/body/run.go,q0,"28-43: Awkward abstraction; `prepareBoundChunk` and `prepareBoundFunction` are near-identical duplicates that could be generalized into a single `prepareBound` helper taking a binding function and a CFG builder function.

45-60: Awkward abstraction; `prepareBoundFunction` is a near-identical duplicate of `prepareBoundChunk`.

148-153: Verbose boilerplate; the `typeValues` nil-check logic is repeated and could be a small helper or handled via a default value in the `Static` struct.

211-214: Verbose boilerplate; the `if s == nil` check in `callOutcomeContext` is a defensive pattern that could be handled by the caller or a more robust receiver pattern to avoid repetitive nil-checks across the file.

228-248: Verbose boilerplate; the manual loop to copy `ReturnPresenceRelations` into a new slice could be compressed with a small helper or a more functional mapping approach.",218,10583,
analysis/check/exportmanifest/export.go,q0,"101: Verbose boilerplate in `mergeFields` and `mergeStaticMembers` that could be compressed by a generic map-to-slice helper.
128: Verbose boilerplate in `mergeFields` and `mergeStaticMembers` that could be compressed by a generic map-to-slice helper.",66,1783,
analysis/check/fixpoint/program/internal/projectsummary/project_heap_table_objects.go,q0,NONE,2,120,
analysis/check/diagnostics/value_reference.go,q0,"48: Verbose boilerplate; `emitExprs` is a simple loop that could be inlined or replaced by a range loop in the caller.
78: Parallel mechanism; `emitAssignmentTargetReads` duplicates the logic of `walkValueExpr` for specific AST types.
101: Verbose boilerplate; the long list of `case` statements for unary and binary operators could be compressed by grouping types that share the same structure (e.g., `Lhs`/`Rhs` or `Expr`).",109,2986,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_reachability.go,q0,NONE,2,174,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_equalities.go,q0,NONE,2,231,
analysis/check/exportmanifest/type_defs.go,q0,25-48: Verbose boilerplate; the logic for `TypeDefinitionAlias` and `TypeDefinitionInterface` is nearly identical and could be compressed by a small helper or a more generalized abstraction for retrieving the name and declaration.,48,1202,
analysis/check/diagnostics/dead_assignment.go,q0,"31: dead/unused code (`_ = p`)
141: verbose boilerplate (The `deadAssignmentReadCollector` methods `exprs` and `lvalues` are simple loops that could be inlined or replaced with a single helper to reduce structural noise)
145: verbose boilerplate (The `lvalue` method contains a switch that partially duplicates logic found in `expr`)
158: verbose boilerplate (The `functionNameReads` method is a very small wrapper that could be inlined)
163: verbose boilerplate (The `expr` method contains a large switch statement that manually traverses the AST; while necessary for a visitor, the repetition of `c.expr(e.Lhs)` and `c.expr(e.Rhs)` across multiple cases is a candidate for a small helper)",174,8001,
analysis/check/fixpoint/program/internal/projectsummary/project.go,q0,22-63: Verbose boilerplate; a collection of single-method interfaces that could be replaced by a single interface with optional methods or a more unified reader abstraction.,36,2302,
analysis/check/diagnostics/resolver.go,q0,"145: awkward abstraction; `diagnosticTypeParamResolver` is a specialized wrapper that could likely be handled by a more generalized scope-based resolver or a simple map lookup within the existing `resultResolver` logic.
188: verbose boilerplate; the `if r == nil` checks at the start of several methods (e.g., `Type`, `TypeRefResolved`, `PrimitiveTypeResolved`, `hasKnownTypeName`, `currentBinding`, `namedBinding`, `resolveTypeParam`) could be consolidated or handled by a single nil-check at the call site to reduce repetition.
213: parallel mechanism; `hasKnownTypeName` and `declVisible` manually implement recursive parent traversal using type assertions (`r.parent.(*resultResolver)`), duplicating the logic that should be part of the `typeannotation.Resolver` interface or a generalized scope traversal mechanism.",180,5892,
analysis/check/diagnostics/trust.go,q0,"24: Awkward abstraction: `boundaryTypeMismatch` and `boundaryProofTypeMismatch` are nearly identical; they should be generalized into a single function that accepts a predicate for admissibility.
58: Verbose boilerplate: `explicitTopLikeExpressionType` and `explicitTopLikeCastType` repeat the same pattern of checking `topLikeType(t)` after a type resolution; a small helper could wrap the resolution and the top-like check.
103: Parallel mechanism: `explicitTopLikeCallSourceType` and `explicitTopLikeCallFactSourceType` duplicate the logic of traversing call structures (receiver, func, callee) using different data sources (AST vs. Fact).
133: Verbose boilerplate: `explicitTopLikePathRootType` and `explicitTopLikeCastType` both perform the same ""lower type and check if top-like"" sequence.",187,5674,
analysis/check/diagnostics/direct_call.go,q0,"233: Awkward abstraction; `directFunctionContract` and `directCallParam` are used to mirror `typ.Function` and `typ.Parameter` but require manual, repetitive ""lowering"" logic.
273: Verbose boilerplate; `directFunctionContract` contains several fields and methods that essentially duplicate the structure of the existing type system.
343: Verbose boilerplate; `lowerDirectFunctionContract` manually iterates and maps AST nodes to the internal contract struct, which could be generalized.
438: Verbose boilerplate; `lowerDirectFunctionType` manually maps `typ.Function` to `directFunctionContract`, duplicating logic found in other lowering functions.
488: Verbose boilerplate; `lowerDirectCallParam` and `lowerDirectCallResult` repeat the same pattern of checking for `nil`, `Any`, and `Unknown` types.
553: Verbose boilerplate; `tooFewArgsDiagnostic` and `tooManyArgsDiagnostic` contain nearly identical `diagnostic.Diagnostic` construction logic.
611: Verbose boilerplate; `argTypeDiagnostic` and `argTypeDiagnosticEnvelope` contain significant duplication in how they wrap evidence and construct the diagnostic object.",254,8540,
analysis/check/diagnostics/assignment_projection.go,q0,"211: Duplicate logic; `transparentExpectedType` (line 211) and `transparentInstantiation` (line 165) perform nearly identical recursive unwrapping of type wrappers.

248: Verbose boilerplate; `isScalarOperatorExpression` uses a large switch statement that could be compressed into a single helper or a type-switch check against a set of allowed types.

318: Redundant check; `if attr == nil || attr.Key == nil` is partially redundant as `attr` is already checked for type assertion success in the preceding lines.

384: Verbose boilerplate; the `Union` and `Intersection` cases in `dynamicIndexWriteValueType` (lines 105-125) repeat the same loop/append logic and could be abstracted into a `mapMembers` helper.

448: Redundant logic; `transparentExpectedType` (line 448) re-implements much of the unwrapping logic found in `transparentInstantiation` (line 165).",223,10664,
analysis/check/fixpoint/program/internal/projectsummary/project_return_condition_refinements.go,q0,48: dead/unused code (`_ = reg`),13,1391,
analysis/check/diagnostics/guard_env.go,q0,"178-235: Verbose boilerplate in `with` methods; the manual copying and field-by-field assignment for every `withX` variant could be compressed into a single `clone()` helper.
248-305: Verbose boilerplate in `withX` methods; similar to above, the repetitive logic for copying slices and checking `unreachable` is redundant.
335-395: Verbose boilerplate in `filterFacts`; the manual iteration and slice appending for every field in `guardEnv` should be generalized.
435-485: Verbose boilerplate in `guardEnvEqual`; the repetitive equality checks for each slice field could be handled by a helper or a more generic comparison.
500-545: Verbose boilerplate in `sortGuardEnv`; the sorting logic for each slice field repeats the same `Root`/`Symbol`/`Segments` comparison logic.
565-585: Verbose boilerplate in `appendPathFact` and `removePathFact`; these are standard slice operations that could be abstracted.
615-635: Verbose boilerplate in `pathHasPrefix`; the logic for comparing roots and segments is a candidate for a more generalized path utility.",266,9472,
analysis/check/exportmanifest/object_type.go,q0,"148: stub or no-op function `functionDefinitionMemberType` (simply returns the result of `functionExpressionType`).
188: verbose boilerplate in `directMemberSegment` (can be replaced with `slices.Equal` or a more idiomatic slice comparison).
203: verbose boilerplate in `objectLiteralType` (manual projection loop could be a helper).
248: awkward abstraction in `objectEntriesType` (uses two different input types `astEntries` and `typedEntries` to perform the same logic, duplicating the loop structure).
318: verbose boilerplate in `reachesPoint` (manual stack-based DFS implementation that could be a generalized graph utility).",148,5864,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_params.go,q0,"24-29: Verbose boilerplate; multiple type assertions and error checks on `result` could be compressed into a single interface check or a helper.
43-51: Awkward abstraction; `normalReturnParamConstraint` uses multiple `if` statements to return `false` for various conditions that could be expressed as a single negated logical expression.",76,3944,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,33-45: Verbose boilerplate in `joinDeclaredReturnValue` that could be compressed by a generic `product.JoinField` helper or a loop over a set of keys.,39,2774,
analysis/check/fixpoint/program/param_inference.go,q0,148: Verbose boilerplate in `walkStmt` and `walkExpr` that could be compressed by a generic AST visitor or a more unified expression/statement traversal helper.,37,1938,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,q0,"211: Verbose boilerplate; `newFrozenTablePathCandidate` manually copies a map which could be simplified or handled via a helper.
235: Verbose boilerplate; `addFrozenTablePlaceholderPath` contains a manual loop to check for key existence that could be a helper or a more efficient set-based check.
268: Verbose boilerplate; `appendPathSegments` is a manual loop that could be a single helper method on `path.Path`.
286: Verbose boilerplate; `projectBranchProofKind` and `projectChannelSelectKind` are identity-mapping switch statements that could be replaced by a simple membership check or a more generalized validation helper.",144,5804,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_conditions.go,q0,"48: Verbose boilerplate: the manual initialization of the `out` slice with `summary.ParamConditionTop` inside the loop can be replaced by a small helper or a more idiomatic slice initialization.
106: Verbose boilerplate: the `switch` statement in `normalReturnParamCondition` contains repetitive logic that could be compressed by mapping `check.Kind` and `normalCond` to a result.
126: Verbose boilerplate: the loop in `normalReturnParamIndex` is a standard ""find index"" pattern that could be a small helper.
136: Awkward abstraction: `meetParamCondition` is a manual implementation of a lattice meet operation that likely duplicates logic found in the `summary` package or a general lattice framework.",161,6312,
analysis/check/fixpoint/ref/ref.go,q0,"35: Stub function `Zero()` that simply returns the zero value of the struct.
58: Verbose `Less` implementation that could be replaced by a single comparison if the struct were ordered differently, or simplified.
64: Verbose `String` implementation with repetitive `fmt.Sprintf` calls that could be compressed with a map or a single format string.",78,2316,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,NONE,2,309,
analysis/check/exportmanifest/source_type.go,q0,"26: Verbose boilerplate; the sequence of `if t, ok := ...; ok { return t, true }` blocks could be compressed with a helper or a more functional approach.
48: Verbose boilerplate; the `if value, ok := ...; ok { if t, ok := ...; ok { return t, true } }` pattern is redundant and could be simplified.
63: Verbose boilerplate; the `if t, ok := ...; ok { return t, true }` pattern is repeated.
74: Verbose boilerplate; the `if value, ok := ...; ok { if t, ok := ...; ok { return t, true } }` pattern is redundant.
81: Verbose boilerplate; the manual construction of `expr.Params` with a loop and `append` could be a small helper.
101: Verbose boilerplate; `typeExprAt` is a simple bounds check that could be inlined or replaced by a more idiomatic slice access if the caller handles the logic.",221,7805,
analysis/check/diagnostics/type_reference.go,q0,"34-38: Verbose boilerplate; `emitExprs` is a simple loop that could be replaced by a helper or inline.
41-48: Verbose boilerplate; manual iteration over `TypeParams`, `ParList`, and `ReturnTypes` could be generalized.
54-63: Verbose boilerplate; the loop over `graph.RPO()` contains repetitive `if fact, ok := ...` patterns that could be compressed.
71-93: Awkward abstraction; `emitTypeDefinitionRefs` uses a manual switch/loop pattern that duplicates the traversal logic found in `Produce`.
113-134: Verbose boilerplate; the `WalkTypeNameExpr` callback contains repetitive ""seen"" map checks and resolution logic that could be generalized.
138-156: Verbose boilerplate; the `unresolvedTypeDiagnostic` function manually maps `ast.Span` fields to `diagnostic.Position`, which is a repetitive transformation.",208,10267,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,NONE,2,484,
analysis/check/fixpoint/summary/param_condition.go,q0,NONE,2,297,
analysis/check/fixpoint/summary/param_obligation.go,q0,NONE,2,177,
analysis/check/fixpoint/program/internal/projectsummary/project_return_presence_relations.go,q0,"36-47: Verbose boilerplate in the loop that manually maps fields from `relation` to `summary.ReturnPresenceRelation`; a small helper or a conversion method on the interface would compress this.
101-115: Verbose boilerplate in the nested loops for constructing `summary.ReturnPresenceRelation`; the triple-nested loop and manual field assignment could be abstracted.
133-141: Verbose boilerplate in the initialization of `returnpresence.Point`; the loop setting `Presence` to `Absent` and `Known` to `true` could be a constructor/helper in the `returnpresence` package.",135,5490,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,38-56: Verbose boilerplate; these functions are simple wrappers around `effectDeltaMap(reg)` that could be replaced by a single generic helper or by calling the map methods directly at the call site.,45,1491,
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,q0,"39: Verbose boilerplate: the manual type assertion and nil check for `active` can be simplified or handled by the caller.
58: Verbose boilerplate: the manual `active` map management (make, set, defer delete) is a pattern that could be abstracted into a visitor or a scoped tracker.
105: Verbose boilerplate: the manual loop to copy segments from `sourcePath` into a new `pathdom.Path` could be a single `Clone()` or `Append()` method call.
128: Verbose boilerplate: the `appendSegments` function is a manual implementation of a slice concatenation that could be replaced by a single `append(prefix, suffix...)` if the prefix is handled correctly.",154,6236,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,"44-62: Verbose boilerplate; these wrapper functions duplicate the `factmap.Map` API and could be replaced by a single generic helper or by exposing the map directly.
44-62: Parallel mechanism; the manual implementation of `cloneDynamicIndexFacts` duplicates the logic already defined in the `CloneFact` field of `dynamicIndexMap` (line 31).",83,3191,
analysis/check/fixpoint/summary/channel_select_facts.go,q0,"34: Verbose boilerplate in `Prefer` (always returns true).
48: Verbose boilerplate in `channelSelectFactKeyOf` (re-calculates keys used in `Less`).
58: Awkward abstraction/redundancy in `channelSelectFactLess` (calls `channelSelectFactKeyOf` twice, performing redundant key extractions for every comparison).",80,3592,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"26: stub or no-op function (cloneHeapTableObjects is a redundant wrapper around heapidentity.CloneMap)
31: verbose boilerplate (CloneHeapTableObjects simply calls the redundant cloneHeapTableObjects)",46,2042,
analysis/check/fixpoint/query/query.go,q0,"48-71: Parallel mechanism duplicating an existing framework (The `Config` struct duplicates almost all fields of the `Driver` struct, requiring manual mapping in `New`).
88-98: Verbose boilerplate (The manual loop to copy `Config` fields to `Driver` could be simplified or the `Driver` could be initialized directly from `Config`).
114-121: Verbose boilerplate (The manual loop to build `cells` and `byKey` maps is a repetitive transformation of the `functions` slice).
153-158: Verbose boilerplate (The manual loop to build the `entries` slice for the snapshot).",142,4450,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,"243-310: Verbose boilerplate; the series of `filter...BelowReturns` functions and their corresponding calls in `dropDescendantFactsBelowMaybeAbsentReturns` could be compressed using a generic helper or a loop over a slice of field accessors.

388-415: Verbose boilerplate; the `writeNestedHeapObjectStaticMember` function manually iterates through segments and performs repetitive lookups that could be generalized into a recursive or iterative path-traversal helper.

488-535: Verbose boilerplate; the series of `filter...BelowReturns` functions (e.g., `filterPathValueFactsBelowReturns`, `filterPathStaticMemberFactsBelowReturns`, etc.) are nearly identical in structure and should be replaced by a single generic function or a more unified filtering mechanism.

780-885: Verbose boilerplate; `cloneNormalReturnFacts` contains highly repetitive logic for cloning slices of facts. A small helper that takes a slice and a cloning function would significantly reduce the line count and improve maintainability.",222,9433,
