path,query_id,response,completion_tokens,latency_ms,error
analysis/check/diagnostics/channel_select_exhaustiveness.go,q0,"118 + primitive obsession + Use a dedicated type for `handled` and `missing` sets instead of `[]string` to avoid manual uniqueness checks.
138 + duplicated intent + The `appendUniqueString` function and its usage in `channelSelectChainDiagnostic` could be replaced by a single `Set` type or a map to unify the logic of collecting unique names.",80,6551,
analysis/check/diagnostics/unused_local.go,q0,NONE,2,505,
analysis/check/diagnostics/member_read.go,q0,63: awkward abstraction + The `walkDepth` function uses a manual `depth` integer and a large switch statement to traverse the AST; consider using a dedicated `ast.Visitor` pattern to decouple traversal logic from the diagnostic logic.,49,2991,
analysis/check/diagnostics/guard_env.go,q0,214: primitive obsession (passing `typeName string` where a `typ.Type` or a specific type enum would be safer) + use a typed constant or `typ.Type` instead of raw strings.,45,4510,
analysis/check/diagnostics/numeric_for.go,q0,"48: primitive obsession: the `role` string parameter should be a custom type (e.g., `OperandRole`) to prevent arbitrary string passing and unify the error message construction.",39,2306,
analysis/check/diagnostics/internal/readmodel/readmodel.go,q0,213 + duplicated intent that a small type would unify + `scalarRuntimeKindType` and `runtimeKindType` share nearly identical logic for mapping `runtimekind` tags to `typ.Type` members; unify the tag-to-type mapping into a single lookup or helper.,60,4508,
analysis/check/exportmanifest/effect_boundary.go,q0,NONE,2,649,
analysis/check/exportmanifest/product_type.go,q0,NONE,2,472,
analysis/check/diagnostics/assignment_diagnostic.go,q0,"44 + duplicated intent + create a helper function to construct a `diagnostic.Diagnostic` from spans and evidence to unify the repetitive mapping of `Position`, `Span`, and `Labels`.
78 + duplicated intent + create a helper function to construct a `diagnostic.Diagnostic` from spans and evidence to unify the repetitive mapping of `Position`, `Span`, and `Labels`.
113 + duplicated intent + create a helper function to construct a `diagnostic.Diagnostic` from spans and evidence to unify the repetitive mapping of `Position`, `Span`, and `Labels`.",118,11021,
analysis/check/exportmanifest/type_defs.go,q0,NONE,2,95,
analysis/check/diagnostics/runtime_guard.go,q0,"14: primitive obsession - Replace `name string` with a custom type or an enum to avoid string parsing.
38: primitive obsession - Replace `fact.Check.TypeName` (string) with a typed identifier.",47,2560,
analysis/check/fixpoint/program/internal/projectsummary/project.go,q0,NONE,2,293,
analysis/check/exportmanifest/source_type.go,q0,24: a god function doing too much - Split the `sourceType` function into smaller handlers based on the `source.Kind` logic.,31,1043,
analysis/check/fixpoint/program/internal/projectsummary/project_heap_table_objects.go,q0,NONE,2,403,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_reachability.go,q0,NONE,2,256,
analysis/check/diagnostics/direct_call.go,q0,"168 + god function + `directFunctionCall` is performing too many distinct tasks (arity validation, contract instantiation, and complex argument type checking); split into `validateArity`, `instantiateContract`, and `checkArguments`.

218 + god function + `directFunctionCall` contains a large loop with deeply nested conditional logic for argument type resolution; extract the argument type resolution logic into a separate function.

288 + duplicated intent + `lowerDirectFunctionContract` and `lowerDirectFunctionType` both perform similar logic for converting AST function structures into internal contract representations; unify the mapping logic.",127,8421,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_equalities.go,q0,NONE,2,223,
analysis/check/diagnostics/value_reference.go,q0,114: primitive obsession + replace the `string` name parameter with a `TypeName` type to clarify intent and allow for future validation logic.,31,3230,
analysis/check/exportmanifest/export.go,q0,21: primitive obsession - Replace `path string` with a dedicated `Path` or `ModulePath` type to clarify its purpose and prevent accidental misuse of arbitrary strings.,36,3294,
analysis/check/diagnostics/expression_type.go,q0,"31: boolean-trap parameter (flow and witnessRefine are passed via multiple constructors) + Use a configuration struct or functional options to initialize `expressionTyper`.
114: primitive obsession (op is a string) + Use a typed constant/enum for operators (e.g., `type Operator string`).
189: primitive obsession (op is a string) + Use a typed constant/enum for operators.
201: primitive obsession (op is a string) + Use a typed constant/enum for operators.",113,8508,
analysis/check/body/run.go,q0,"87: god function doing too much: `prepare` handles module identity, type resolution, fact lowering, visibility, expression value providers, and source value construction; split into smaller setup steps.
138: god function doing too much: `Solve` manages configuration defaults, entry state calculation, node transfer construction, and the execution of the transfer engine; extract state preparation to a separate method.
184: god function doing too much: `callOutcomeProvider` handles signature argument type factories, supplemental call outcomes, and signature-based effect lowering; decompose into specific provider builders.
238: god function doing too much: `returnPresenceRelationsForPath` performs name resolution via multiple sources and manually maps internal relations; encapsulate name resolution and relation mapping into dedicated types.",161,16240,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_conditions.go,q0,54: boolean-trap parameter (the `normalCond bool` in `normalReturnParamCondition` is a naked boolean that obscures whether it represents a truthy or falsy state; replace with a domain-specific type or enum),49,2157,
analysis/check/fixpoint/program/internal/projectsummary/project_return_presence_relations.go,q0,NONE,2,622,
analysis/check/diagnostics/trust.go,q0,"28 + boolean-trap parameter + replace `read boundaryValueReader` with a struct or specific function types if the logic diverges, or use a functional options pattern if more behaviors are added.

118 + duplicated intent + `explicitTopLikeExpressionType` and `explicitTopLikeCastType` share logic that could be unified by a single type-resolution function that handles both raw expressions and specific AST nodes.",86,5457,
analysis/check/diagnostics/return_contract.go,q0,"178: god function doing too much + Split `directCallResultContract` into smaller functions handling specific cases (definition-based, signature-based, and callable-type-based).
218: god function doing too much + Split `directCallArgsCompatible` into smaller functions for arity checking, generic instantiation, and individual argument validation.
243: god function doing too much + Split `instantiateDirectFunctionContract` into separate logic for generic vs non-generic contracts.
253: god function doing too much + Split `directCallArgumentTypes` into smaller functions for different source types (literal, flow, boundary, etc.).",138,7134,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,q0,"22: a god function doing too much: split the large `projectNormalReturnFacts` into smaller functions that handle specific snapshot types (e.g., `projectRefinements`, `projectDynamicIndex`, etc.).",46,3088,
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,q0,188: god function doing too much: `addArithmeticObligations` is a massive switch statement traversing an AST; extract specific visitor methods for each AST node type.,36,3185,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_params.go,q0,"39: primitive obsession - Use a specific type for `slot` instead of `string` to avoid manual parsing/validation in multiple functions.
65: primitive obsession - Use a specific type for `slot` instead of `string` to avoid manual parsing/validation in multiple functions.",60,3894,
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,q0,48 + boolean-trap parameter + Replace the `active map[factflow.ExprRef]bool` parameter with a dedicated `visited` set type or a context object to avoid passing a mutable map that requires manual `defer delete` management.,51,4094,
analysis/check/fixpoint/ref/ref.go,q0,NONE,2,1586,
analysis/check/fixpoint/program/method_receiver_context.go,q0,148 + duplicated intent that a small type would unify + The `collectTypesAndMetatables` and `collectSetmetatableReceivers` methods both implement nearly identical AST traversal logic; unify the traversal pattern using a visitor or a shared iterator.,53,3971,
analysis/check/fixpoint/program/param_inference.go,q0,148 + awkward abstraction + `seedReachableHeapFromID` and `seedReachableHeapFromValue` have overlapping responsibilities; unify them into a single recursive function that handles both IDs and Values to reduce branching logic.,48,3825,
analysis/check/diagnostics/type_reference.go,q0,"46 + god function doing too much + Split `Produce` into smaller methods for traversing function signatures vs. traversing the CFG graph.
78 + awkward abstraction + `emitExpr` is a closure passed through multiple layers; consider making it a method on a collector struct to avoid passing the function pointer.
101 + duplicated intent that a small type would unify + `seenRefs` and `seenPrimitives` are two separate maps used for the same purpose; unify them into a single `seen` map or a `visited` tracker struct.",114,9360,
analysis/check/fixpoint/program/internal/projectsummary/project_return_condition_refinements.go,q0,"39: boolean-trap parameter (returnValue bool) -> Replace with a custom type like `RefinementType` (e.g., `ReturnValue` vs `ParameterValue`) to clarify the meaning of `true`/`false` at the call site.",53,5388,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,NONE,2,328,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,NONE,2,252,
analysis/check/exportmanifest/object_type.go,q0,"146 + awkward abstraction + `directMemberSegment` uses slice comparison logic that could be encapsulated in a `pathdom.Path` or `segment.Segment` method to avoid manual index looping.

249 + duplicated intent + `objectEntriesType` repeats the logic of iterating and adding members which is partially duplicated in `objectLiteralType` and `addObjectLiteralEntries`; a unified way to convert various entry types into `objectMemberMaps` would clean this up.",98,8773,
analysis/check/exportmanifest/function_signatures.go,q0,"210: primitive obsession (passing `signatureName string` to `operationalReturnAllocationTemplates` and `allocationTemplateForReturn` when it is only used for string formatting) + create a `SignatureName` type or pass the components needed for formatting.

235: primitive obsession (passing `signatureName string` to `allocationTemplateForReturn`) + create a `SignatureName` type.

251: primitive obsession (passing `signatureName string` to `allocationTemplateProjector`) + create a `SignatureName` type.

263: primitive obsession (using `fmt.Sprintf` with a long string of concatenated primitives to create a `signature.AllocationTemplateID`) + encapsulate the template ID generation logic into a type that understands the structure of a signature name.",163,8872,
analysis/check/fixpoint/summary/param_condition.go,q0,NONE,2,555,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,"25: primitive obsession (arity int) + use a custom type like `Arity` or ensure it's treated as a domain concept.
36: god function doing too much (joinDeclaredReturnValue) + encapsulate the logic for joining specific product attributes (presence, kind, evidence, witness, origin) into a single `product.Join(reg, v1, v2)` method.",83,5444,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,33: duplicated intent that a small type would unify: The manual loop in `cloneEffectDeltas` duplicates the logic of `effectDeltaMap`'s `CloneFact`. Use the map's normalization or a dedicated collection type to handle cloning.,54,2021,
analysis/check/fixpoint/query/query.go,q0,"43 + duplicated intent that a small type would unify + The `Config` and `Driver` structs share identical fields (`reg`, `functions`, `seed`, `widenAt`, `widenDelay`, `Stats`); unify these into a single `Options` or `Settings` type.",61,4652,
analysis/check/fixpoint/summary/proof_facts.go,q0,NONE,2,494,
analysis/check/fixpoint/summary/path_invalidation_facts.go,q0,NONE,2,692,
analysis/check/fixpoint/summary/return_condition.go,q0,NONE,2,319,
analysis/check/fixpoint/summary/snapshot.go,q0,NONE,2,152,
analysis/check/fixpoint/summary/channel_select_facts.go,q0,"20: primitive obsession (selectID is a string) + create a `SelectID` type to wrap the string.
55: primitive obsession (selectID is a string) + use the `SelectID` type.
65: primitive obsession (selectID is a string) + use the `SelectID` type.",70,4178,
analysis/check/diagnostics/condition_reachability.go,q0,"67 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
103 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
125 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
141 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
157 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
173 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf` pattern for ""no invalidating assignment..."" should be a method on `redundantConditionProof` or a shared constant/helper.
189 + duplicated intent that a small type would unify + The repeated `fmt.Sprintf",300,17819,
analysis/check/fixpoint/summary/param_obligation.go,q0,31: primitive obsession (using `int` for parameter indices) + create a `ParamIndex` type to distinguish indices from other integers.,30,2009,
analysis/check/fixpoint/summary/summary_key.go,q0,NONE,2,679,
analysis/check/internal/sourcebridge/source_value.go,q0,NONE,2,289,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,"310 + god function doing too much + split `outcomeFromSummary` into smaller functions for mapping different obligation/relation types.
355 + god function doing too much + split `paramMemberReturnPresenceRelations` into smaller functions for finding slots and resolving paths.
438 + god function doing too much + split `dropDescendantFactsBelowReturns` into smaller functions for each fact type filter.
568 + god function doing too much + split `outcomeFromSummary` into smaller functions for mapping different obligation/relation types.
738 + god function doing too much + split `cloneNormalReturnFacts` into smaller functions for each fact type clone.",141,10370,
analysis/check/fixpoint/summary/param_equality.go,q0,"13: primitive obsession: replace `Left` and `Right` ints with a `ParamID` type.
58: primitive obsession: replace `reg *axis.Registry` with a domain-specific type if it is only used to resolve parameter counts.",55,3129,
analysis/check/fixpoint/summary/normal_return_facts.go,q0,"8-76: duplicated intent that a small type would unify. Move the logic for normalizing, cloning, joining, widening, and equality of `NormalReturnFacts` into methods on the `callboundary.NormalReturnFacts` type itself to encapsulate the field-by-field operations.",59,3236,
analysis/check/fixpoint/summary/store_relation_facts.go,q0,NONE,2,1830,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"31: duplicated intent that a small type would unify: Create a `HeapTableObjects` type (e.g., `type HeapTableObjects map[identity.ID]heapidentity.TableObject`) to encapsulate the map and provide methods for `Equal`, `LessOrEq`, `Join`, and `Widen`, removing the repetitive `normalizeHeapTableObjects` calls.",78,4180,
analysis/check/fixpoint/summary/return_presence_relation.go,q0,41: duplicated intent that a small type would unify: The `ReturnPresenceRelation` and `returnPresenceRelationKey` share identical fields; use the struct itself as the key or define a single `RelationKey` type to avoid manual mapping.,51,2469,
analysis/diagnostic/evidence.go,q0,NONE,2,1675,
analysis/diagnostic/types.go,q0,NONE,2,1077,
analysis/domain/constraint/decision/result.go,q0,NONE,2,787,
analysis/check/placementplan/plan.go,q0,"148 + god function + split `plan()` into smaller methods for ID collection, ordering, and entry construction.",25,2004,
analysis/check/fixpoint/summary/param_obligation_lattice.go,q0,"21: primitive obsession: `o.Member != """"` (and similar checks on lines 44, 65) — use a dedicated `MemberName` type or a non-empty string type to encapsulate validation.
21: duplicated intent: the `Less` and `Valid` logic for these lattice definitions is highly repetitive — create a generic helper or a common interface for lattice components to unify the comparison and validation logic.",90,4839,
analysis/diagnostic/policy.go,q0,"13-18: awkward abstraction; replace the multiple boolean flags (`Disabled`, `Enabled`, `HasEnabled`) with a single optional type or a state enum to represent the rule's configuration.",42,2035,
analysis/domain/constraint/expr/expr_compare.go,q0,NONE,2,855,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,"43: duplicated intent that a small type would unify: `cloneDynamicIndexFacts` manually clones the table, which is already handled by the `CloneFact` logic in `dynamicIndexMap`. Use the map's normalization or a unified cloning method.
58: primitive obsession: `f.Site != """"` uses a raw string check; use a dedicated `Site` type or a `IsSet()` method to clarify intent.",90,6814,
analysis/check/fixpoint/summary/summary.go,q0,31: a god function doing too much: The `Clone` method is manually managing the deep copy of over a dozen distinct fields; encapsulate the cloning logic of individual field groups into their own methods or types.,44,4365,
analysis/domain/constraint/expr/expr.go,q0,133 + awkward abstraction + The `VisitExpr` function contains repetitive type-switch logic for both value and pointer receivers; use a helper or unify the interface implementation to avoid the manual duplication of every case.,44,2414,
analysis/check/diagnostics/resolver.go,q0,"46 + god function + The `newResultResolver` function handles too many responsibilities: initializing the struct, populating maps from the result graph, and performing initial type resolution logic. Split the graph traversal/population into a separate `populate` or `load` method.

118 + leaky layering + `ResolveTypeRef` directly accesses `r.result.RequireAliasModulePath` and `r.moduleRefs.ResolveTypeRef`. The resolver is reaching into the `body.Result` and `typeannotation.Resolver` internals to perform path manipulation. Move the module path rewriting logic into the `body` or `typeannotation` packages.

148 + leaky layering + `TypeRefResolved` calls `r.result.TypeRef(ref)`. The resolver is responsible for type resolution, but it is delegating the core logic of ""is this type ref valid"" back to the `body` layer.

213 + leaky layering + `declVisible` performs a type assertion `r.parent.(*resultResolver)`. This creates a circular dependency/tight coupling where the parent must be known to be the same concrete type to traverse the hierarchy. Use an interface method on `typeannotation.Resolver` to handle visibility/parent traversal.

238 + leaky layering + `currentBinding` calls `typeresolve.BindingInExpr`. The resolver is reaching into the `typeresolve` package to perform AST-to-binding",300,17842,
analysis/check/diagnostics/object_literal_mismatch.go,q0,"46: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isClosedRecord`).
58: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isAdmissible`).
71: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isMissing`).
88: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `hasMismatch`).
104: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isMismatch`).
118: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isMismatch`).
123: boolean-trap parameter + Replace `(..., bool)` with a named type or a specific result struct to clarify what the boolean represents (e.g., `isMismatch`).",278,18012,
analysis/check/fixpoint/summary/path_facts.go,q0,"56, 66, 74, 82, 86, 90, 94, 98, 102, 106, 110, 114: duplicated intent that a small type would unify. The repetitive boilerplate for `PathValueFact` and `PathStaticMemberFact` (Normalize, Clone, Equal, LessOrEq, Join, Widen) should be unified by a generic helper or a shared interface/wrapper to reduce manual implementation of identical logic.",114,7162,
analysis/domain/constraint/expr/expr_equal.go,q0,85: duplicated intent that a small type would unify: The `collectVars` function uses a `map[string]bool` to track uniqueness; replace with a `Set` type or a dedicated `VariableSet` type to unify the collection and sorting logic.,55,3170,
analysis/domain/constraint/equality/egraph.go,q0,143 + primitive obsession + Use a dedicated `SegmentKey` type instead of `string` for the `children` map and `parentInfo` to avoid repeated string formatting/parsing.,40,3937,
analysis/diagnostic/assertion.go,q0,"38: awkward abstraction: `FormatAssertionClaims` uses an empty `Span{}` to satisfy `AssertionEvidence`, suggesting the evidence generation is too tightly coupled to span metadata for a simple formatting task. Split the logic into a version that doesn't require a span or pass a nil/dummy span explicitly via a more specialized internal function.",70,5151,
analysis/domain/constraint/expr/expr_arith.go,q0,71: primitive obsession: replace `map[string]int64` with an `Environment` type to encapsulate variable lookups.,29,3532,
analysis/domain/effect/capability/capability.go,q0,31 + primitive obsession + Create a `Family` type instead of using raw strings for the `Family` field in `Descriptor`.,28,1453,
analysis/domain/effect/iteration/labels.go,q0,NONE,2,474,
analysis/domain/effect/label.go,q0,NONE,2,196,
analysis/domain/effect/mutation/active.go,q0,NONE,2,237,
analysis/domain/effect/control/reserved.go,q0,NONE,2,960,
analysis/domain/effect/dispatch/labels.go,q0,NONE,2,940,
analysis/domain/effect/capability/label/label.go,q0,"78 + duplicated intent + use a type switch or interface method on `returns.ReturnType` to handle both pointer and value receivers, removing the redundant case pairs.",34,2012,
analysis/domain/effect/mutation/labels.go,q0,NONE,2,702,
analysis/domain/effect/param_ref.go,q0,NONE,2,659,
analysis/domain/constraint/expr/expr_simplify.go,q0,"43 + duplicated intent + create a helper function to extract `(Const, bool)` from an `Expr` to unify the repetitive type assertion logic used in `Min`, `Max`, and `BinOp`.",44,4167,
analysis/domain/constraint/numeric/numeric.go,q0,144 + duplicated intent that a small type would unify + The `Hash` and `Equals` methods for every struct repeat the same pattern; a base struct or a helper could unify the logic for comparing paths and constants.,47,3075,
analysis/domain/constraint/expr/expr_ref.go,q0,"41, primitive obsession: `Of string` uses a raw string to represent a variable name; use a `Var` type or a dedicated `Identifier` type.
138, duplicated intent: `ParamLen` and `RetLen` are manual shorthands for `Len(Param)` and `Len(Ret)`; remove them and use the composition of existing types to unify logic.",81,5238,
analysis/check/fixpoint/program/program.go,q0,"241 + god function doing too much + `collectCallContextKeys` handles prepass solving, enclosed function collection, parameter inference, and multiple iterations of body solving; split into distinct stages for prepass, inference, and context collection.

385 + god function doing too much + `collectCallContextKeysFromResult` iterates over the graph, identifies call sites, performs signature instantiation, manages context key generation, and handles parameter observation; split into a graph iterator and a specialized site processor.

433 + god function doing too much + `collectSignatureCallbackContextKeys` performs signature instantiation, type-checking, symbol resolution, and context state management; extract the type instantiation and seed generation into helper functions.

538 + god function doing too much + `functionValueTypesFromSummaries` iterates over multiple different map types (identities, paths, and contexts) to build a complex result; split into `functionValueTypesByIdentity`, `functionValueTypesByPath`, and `functionValueTypesByContext`.",210,14029,
analysis/domain/lattice/lattice.go,q0,NONE,2,564,
analysis/domain/lattice/factmap/factmap.go,q0,44: boolean-trap parameter: Replace `Intersect bool` and `KeepBottom bool` with a `MapType` or `Config` struct/enum to clarify meaning at the call site.,41,2363,
analysis/domain/constraint/expr/expr_minmax.go,q0,"21 + duplicated intent + create a generic `BinaryExpr` type or a helper to handle `Substitute` and `Variables` for two-operand nodes.
48 + duplicated intent + create a generic `BinaryExpr` type or a helper to handle `Substitute` and `Variables` for two-operand nodes.
55 + duplicated intent + create a generic `BinaryExpr` type or a helper to handle `Substitute` and `Variables` for two-operand nodes.",99,7940,
analysis/domain/effect/returns/labels.go,q0,101: awkward abstraction + The `returnTypeEquals` function and its associated `normalizeX` helpers use a repetitive pattern of type switching and pointer dereferencing; implement an `Equals(other ReturnType) bool` method on the `ReturnType` interface to let each type handle its own comparison logic.,64,3546,
analysis/domain/lattice/lift/product.go,q0,NONE,2,815,
analysis/domain/effect/ownership/labels.go,q0,"31, 51, 75, 101, 118, 136, 153, 170, 187: duplicated intent that a small type would unify; create a generic `ParametricLabel[T]` struct or a common interface implementation to handle the repetitive `Param effect.ParamRef`, `String()`, and `Equals()` logic.",88,5168,
analysis/domain/path/address/local.go,q0,NONE,2,99,
analysis/domain/path/address/parser.go,q0,NONE,2,369,
analysis/domain/effect/mutation/transforms.go,q0,"46 + god function + move equality logic into a `Equals(other TypeTransform) bool` method on the `TypeTransform` interface to avoid the massive type switch.
46 + duplicated intent + replace the manual pointer/value type switching and normalization functions with a unified interface method.",60,5712,
analysis/domain/lattice/factset/factset.go,q0,"43: boolean-trap parameter (Intersect) + Replace the `bool` with a typed `Polarity` enum (e.g., `type Polarity int; const (May Polarity = iota; Must)`) to clarify intent and prevent accidental inversion.",56,4297,
analysis/domain/effect/postcondition/labels.go,q0,"12-14: primitive obsession: use a custom type for `Kind` instead of raw strings.
88: duplicated intent: `refinementEquals` and `refinementString` could be unified by making `Refinement` a non-nilable type or handling nil within the interface implementation.",64,5717,
analysis/domain/path/address/root.go,q0,NONE,2,253,
analysis/domain/lattice/lift/must.go,q0,16 + duplicated intent + Create a generic `MustLane[T]` type or a shared interface to unify the `bottom` flag and `values` map logic used by both `MustMapLane` and `MustSetLane`.,48,2507,
analysis/domain/path/address/address.go,q0,"48: god function doing too much: `StableFromKey` handles multiple parsing strategies (symbol, resolver, named root, plain); split into specialized parser functions.",35,2050,
analysis/domain/effect/row.go,q0,"101: primitive obsession - The `Equals(other any)` method uses `any` instead of a specific interface or type, making it prone to runtime errors; change to `Equals(other Row) bool`.
138: duplicated intent - The `String()` method manually implements complex formatting logic that could be unified into a single `formatRow(parts []string, tail *Var) string` helper to ensure consistency between pure, open, and closed rows.",97,5294,
analysis/domain/path/path.go,q0,NONE,2,378,
