path,query_id,response,completion_tokens,latency_ms,error
analysis/check/diagnostics/assignment_call_owner.go,q0,NONE,2,726,
analysis/check/body/generic_for_transfer.go,q0,"44: nil/empty handling + If `sem`, `sources`, or `signatureID` are nil, the transfer function returns the input state without error, potentially masking missing analysis data.
48: malformed input + If `fact.VariableIndex` is out of bounds of `fact.Symbols`, the function silently returns the input state.
65: malformed input + If `sourceIndex` is negative or exceeds the number of arguments provided at the call site, the function returns an empty value.
101: huge unions/intersections + If a literal container has many entries, `product.Join` is called repeatedly, which could lead to exponential complexity or memory exhaustion in a large union.
123: rare type combinations + If `object.StaticMembers()` contains keys that are not simple segments (e.g., complex table keys), they are silently skipped.
134: malformed input + If an object entry has multiple segments (e.g., `t[""a""][""b""]`), it is ignored by `genericForDirectContainerElement`.
163: recursion/depth limits + If `ast.NonNilAssertExpr` is nested deeply (e.g., `assert(assert(assert(x)))`), this recursive call could cause a stack overflow.
165: nil/empty handling + If a `CastExpr` resolves to an `Any` or `Unknown` type, the assertion is treated as invalid/false.",309,4960,
analysis/check/diagnostics/assignment_diagnostic.go,q0,NONE,2,639,
analysis/check/body/function_value_types.go,q0,"51: nil/empty handling: `r.ExpressionPath(expr)` returning an empty path key that exists in the map but represents a non-existent or ""bottom"" location.
65: nil/empty handling: `r.funcTypes.ByPath[p.Key()]` returning a `nil` pointer for a key that exists in the map, potentially causing downstream panics if not checked.
73: malformed input: `product.Get` returning an identity key for a value that is actually `product.Bottom`, leading to invalid identity lookups.
78: rare type combinations: `functionContextEntryHolds` returning `true` when `current` state is partially uninitialized or contains conflicting refinements for the same `id`.
86: overflow/logic error: `product.LessOrEq` returning true for a `want` value that is actually a subtype of a different branch in a massive union.
93: rare type combinations: `valueHasIdentity` returning true for a `product.Bottom` value if the registry's identity mapping is corrupted or improperly initialized.
97: metatable edge cases: `entry.PathStaticMembersSnapshot()` returning a set of members that are technically present but belong to a metatable rather than the object itself.
103: recursion/depth limits: `current.HeapTableObjectsSnapshot()` returning a deeply nested or cyclic heap structure that causes `heapidentity.MapDomain(...).LessOrEq` to hang or stack overflow.
104:",320,5069,
analysis/check/body/read_boundary_state.go,q0,"23: Nil Receiver + Nil Registry/Graph/Xfer: Calling `nodeOutputAt` on a non-nil `Result` where `r.registry` or `r.boundaryXfer` is nil, testing if the function gracefully returns an empty state instead of panicking.
38: Nil Receiver: Calling `nodeOutputAt` on a nil `Result` pointer.
44: Nil Receiver: Calling `nodeOutputAt` on a nil `Result` pointer.
45: Map Initialization Race/Nil: Accessing `r.boundary[point]` when `r.boundary` is nil (though handled by the `if r == nil` check, the logic assumes `r` is valid but `r.boundary` might not be initialized).
53: Recursive Boundary Dependency: A `boundaryXfer` function that calls `nodeOutputAt` for the same `point`, potentially causing infinite recursion/stack overflow.
58: Lazy Map Initialization: The first time a boundary is computed, `r.boundary` is initialized; testing if this side-effect is safe during concurrent reads or if it causes issues in a read-only context.
74: Nil `callOutcome`: Calling `hasNodeLocalBoundaryEffects` when `r.callOutcome` is nil, testing the short-circuiting logic.
85: Empty Postcondition Collections: Testing if `len()` checks on `PostconditionRefinements` or `PostconditionPathRelations` correctly handle nil or empty slices without error.
91",320,5067,
analysis/check/body/import_outcomes.go,q0,"42: nil/empty handling + A `site.CalleePath()` that returns an empty path object but is not `nil` could bypass the first check and hit `readexpr.Project` with an empty path.
51: malformed input + A `p.Segments` slice that is non-empty but contains nil or invalid path segments could cause a panic in `readexpr.Project`.
58: recursion/depth limits + A `p.Segments` slice that is extremely deep could cause a stack overflow during the `root.Segments = nil` logic or subsequent projection.
74: recursion/depth limits + A `p.Parent()` loop that encounters a cyclic path structure (where a parent is itself) would cause an infinite loop.
78: rare type combinations + A `prefixType` that is a complex union/intersection where `typ.IsAny` is false but the type is logically ""top"" could lead to incorrect projection.
81: malformed input + `luatypeprojection.ApplySegments` receiving a `suffix` that contains indices or keys incompatible with the `prefixType` structure.
113: nil/empty handling + A `site.ReceiverPath()` that returns `ok=true` but an empty path could lead to an invalid `readexpr.Project` call.
135: nil/empty handling + A `sources` object that is non-nil but contains a `source` that resolves to a `nil` value via `ValueOfSource`.
143",320,5069,
analysis/check/body/result_return_readmodel.go,q0,"22: nil/empty handling + Calling `ReturnPoints` on a `Result` where `r.Graph()` returns `nil` (e.g., an uninitialized or partially constructed analysis).
34: nil/empty handling + Calling `ReturnValueSources` on a `nil` receiver, which is a common edge case in pointer-heavy Go code.
39: nil/empty handling + Calling `ReturnValueSources` on a valid `Result` but requesting a `point` that has no associated facts in the map.
46: nil/empty handling + Calling `ReturnPresenceRelations` on a `nil` receiver.
51: nil/empty handling + A `point` that exists in the graph but has no return facts associated with it.
53: nil/empty handling + `openTailReturnPresenceRelations` returning a non-nil slice that is immediately appended to a nil `relations` slice.
57: nil/empty handling + Calling `openTailReturnPresenceRelations` on a `Result` where `r.callOutcome` is `nil` (e.g., a non-function return).
60: nil/empty handling + A `point` that is valid but has no return facts, causing `ret.Sources()` to potentially panic if `ret` is nil (though `ok` check handles it).
63: malformed input + `openTailReturnCallSources` receiving a `sources` slice where the first element is not a `ValueSourceCall`.
67:",320,4275,
analysis/check/checktest/checktest.go,q0,"51 + nil/empty handling + Passing a `nil` manifest to `WithManifest` should be safely ignored without panicking.
63 + nil/empty handling + Passing a `nil` module result to `WithModule` should be safely ignored without panicking.
71 + nil/empty handling + Passing a `nil` diagnostic policy to `WithDiagnosticPolicy` might cause a panic in `cloneDiagnosticPolicy` if not handled.
77 + nil/empty handling + Passing a `nil` rule to `WithDiagnosticRule` could lead to a nil pointer dereference during diagnostic application.
103 + malformed input + Providing a `nil` result from `checkSource` (if it were possible) would cause a panic when accessing `result.checked`.
158 + nil/empty handling + Passing a slice of `nil` options to `Check` could cause a panic in the `applyOptions` loop.
175 + nil/empty handling + If `policy.Rules` is nil, `len(policy.Rules)` is 0, but the logic must ensure it doesn't attempt to iterate over a nil map.
214 + malformed input + If `c.manifests` or `c.modules` are nil, the `range` loops and `len()` calls must not panic.",283,3538,
analysis/check/body/entry_contextual_function.go,q0,"28: nil/empty handling + A parent function exists but has an empty `ReturnTypes` slice, causing an out-of-bounds or immediate failure.
31: malformed input + A return statement exists but the expression at the target index is `nil` instead of a valid type expression.
35: rare type combinations + The declared return type is a complex type (like a table or union) that is not a `*typ.Function`, testing the type assertion failure.
46: recursion/depth limits + A deeply nested `if-else` or `do` block structure that could cause a stack overflow during the recursive `returnPositionIndex` calls.
48: cyclic/self-referential + A function literal that is returned within its own definition (if the AST allows such a cycle), testing the search logic.
63: nil/empty handling + A function signature with a `nil` parameter type at a specific index, testing the robustness of the parameter resolution.
64: rare type combinations + A parameter type that is `any`, `unknown`, or `never`, which should trigger a fallback to gradual-top rather than returning the type.
75: rare type combinations + A method receiver that resolves to `any`, `unknown`, or `never`, testing the logic that prevents unsound projection.
76: malformed input + A method receiver that exists in the bindings but fails to resolve in the `resolver`, testing the error path for unresolved symbols.",312,5633,
analysis/check/body/internal/readexpr/readexpr.go,q0,"45 + recursion/depth limits + A path `p` with extremely deep nesting could cause a stack overflow due to the recursive calls to `Project(config, point, p.Parent(), in)`.

68 + nil/empty handling + If `p.Segments` is empty but `p.IsEmpty()` is false, `p.Segments[len(p.Segments)-1]` will panic with an index out of bounds.

101 + recursion/depth limits + The recursive call to `Project` inside the `hasExactPresent` block can trigger a stack overflow on deeply nested paths.

125 + recursion/depth limits + The recursive call to `Project` inside the `!hasExactPresent` block can trigger a stack overflow on deeply nested paths.

143 + recursion/depth limits + The recursive call to `Project` inside the `projectFromHeapIdentity` block can trigger a stack overflow on deeply nested paths.

163 + recursion/depth limits + The recursive call to `Project` inside the `projectFromStructuralEvidence` block can trigger a stack overflow on deeply nested paths.

198 + malformed input + If `suffix` contains segments that are valid but logically impossible for the `parentType`, `ApplySegments` might return unexpected results or hit internal limits.

213 + rare type combinations + If `parentType` is a complex union/intersection, `ApplySegments` might encounter extreme complexity or non-terminating type resolution.",311,5676,
analysis/check/body/call_identity.go,q0,"53: nil/empty handling: `r.graph.RPO()` returns an empty slice or nil, causing the loop to skip without error.
58: nil/empty handling: `facts.CallSite(point)` returns `ok=false` for a point that exists in the RPO but has no associated call fact.
62: nil/empty handling: `site.Expr()` returns `ok=false`, representing a call site where the expression cannot be resolved to a reference.
66: nil/empty handling: `r.callPoints` is nil on first valid call site, triggering lazy initialization.
75: nil/empty handling: `r` is nil, returning an empty identity instead of panicking.
84: malformed input: `r.imports.SignatureName` is called with a `ctx.Point` that might not exist in the graph, testing the robustness of the projection lookup.
93: nil/empty handling: `r.graph` is nil, causing `ctx.Node` to be assigned a nil value from `r.graph.Node(point)`.
101: nil/empty handling: `r.callPoints` is empty or `site.Expr()` is invalid, returning a zero-value `cfg.Point`.
111: malformed input: `calleePath.Symbol` is 0 (null symbol), which is a valid ID in some systems but should be treated as an invalid root.
117: rare type",320,6369,
analysis/check/body/entry_state.go,q0,"54: Nil/Empty handling + `bindings.ParamSlots(fn)` returning a slice containing a slot with a `Symbol` of `0` or an empty `valueSlot` string, potentially causing downstream key lookups to fail or return incorrect results.

63: Rare type combinations + `slot.Type == nil` combined with `slot.Name == ""self""` where `methodReceiverType` returns a type that is actually `product.Bottom`, testing if the analysis correctly handles ""self"" being uninitialized or invalid.

74: Malformed input + `hasExpectedSig` is true but `slot.SourceIndex` points to an out-of-bounds or invalid index in the `expectedSig` structure, testing the robustness of `contextualParamType`.

83: Nil/Empty handling + `resolver.Type(slot.Type)` returning `ok=false` for a non-nil type, which silently skips the seed; this tests if the analysis fails to report a type error when a parameter has an unresolvable type.

103: Malformed input + `m.Path` or `m.Export` being partially initialized (e.g., `m.Export` is a nil pointer), testing if the loop continues safely or panics.

105: Rare type combinations + `bindings.IsImplicitGlobalSymbol(id)` returning true for a symbol that is actually a critical module export, testing if the distinction between implicit and explicit globals is strictly enforced.

118: Overflow/Complexity",320,6371,
analysis/check/body/read_boundary.go,q0,"44: nil/empty handling + `r.boundarySources()` returning nil could cause a panic if `ValueOfSource` is called on a nil receiver (though here it checks `sources == nil` first, the `r.boundaryRead` field is passed blindly).
44: equality edge case + `product.Equal` with `product.Bottom` might return true for unexpected types if the registry is in an inconsistent state.
63: type combination + `refinement.ContainsFreeTypeParam(t)` might return true for complex generic types that are actually concrete in a specific context, causing false negatives in recovery.
64: type combination + `ev.IsExplicitTop()` or `IsGradualTop()` might fail to distinguish between a ""true"" top and a ""locally unknown"" type in highly dynamic Lua code.
105: malformed input + `p.IsEmpty()` check is present, but a path with a single invalid/malformed segment might bypass this and cause `readexpr.Project` to panic.
118: overflow + `in.ReadLenFloor(pathKey)` returns `int64`; if the Lua array is theoretically larger than `math.maxint64` (unlikely but possible in some IRs), it could overflow.
131: malformed input + `indexPath.IsEmpty()` or `arrayPath.IsEmpty()` handles empty paths, but a path that is ""self-referential"" (e.g., `x[x]`) might cause `visibility",320,6414,
analysis/check/diagnostics/call_param_obligation.go,q0,NONE,2,1499,
analysis/check/body/run.go,q0,"148 + nil `built` or `built.Graph` + A CFG builder returning a nil graph (e.g., due to an internal error or empty file) would trigger `ErrUnsupportedCFG`.
188 + nil `config.ExpressionValue` + A configuration where `ExpressionValue` is nil, forcing the engine to fallback to a default `readexpr.Provider`.
204 + nil `config.ExpressionValues` + A configuration where `ExpressionValues` is nil, potentially causing issues if `mergeExpressionValues` doesn't handle nil inputs.
238 + nil `config.TypeValues` + A configuration where `TypeValues` is nil, forcing the solver to initialize a new `typevalue.NewCache()`.
243 + nil `s.cfg.Graph` + A `Static` object with a nil graph, which would cause a panic in `parameterEntryState`.
255 + nil `s.semantics.Function()` + A `Static` object where the function semantics are missing, causing a panic in `parameterEntryState`.
278 + nil `config.SignatureArgumentTypeFactory` + A configuration where the factory is nil, requiring the logic to fall back to the base `signatureArgumentType`.
281 + nil `factoryArgumentType` + A factory that returns `nil, false`, testing the fallback mechanism to the `baseArgumentType`.
301 + nil `s.signatures` + A `Static` object with no signatures, testing",320,5953,
analysis/check/checktest/internal/precheck/precheck.go,q0,"48: nil function expression + A `FunctionExpr` with a `nil` body or `nil` statements could cause a panic in `scanStmts`.
74: nil table field + A `TableExpr` containing a `nil` element in the `Fields` slice (e.g., `{[1] = nil}`) could cause a panic during field iteration.
103: nil function receiver + A `FuncCallExpr` where the `Receiver` is `nil` might be valid in some ASTs but could trigger unexpected behavior in recursive scanning.
134: nil function name + A `FuncDefStmt` where `stmt.Name` is non-nil but `stmt.Name.Func` is `nil` would cause a panic in `scanExpr`.
158: nil expression in table key + A `TableExpr` where a field's `Key` is `nil` (if `KeySyntax` is not `Dot`) would cause a panic in `scanExpr`.
188: nil expression in logical op + A `LogicalOpExpr` with a `nil` `Lhs` or `Rhs` would cause a panic in `scanExpr`.
214: nil expression in unary op + A `UnaryMinusOpExpr` (or similar) with a `nil` `Expr` would cause a panic in `scanExpr`.
233: nil expression in cast + A `CastExpr` with a `nil` `Expr` would cause a panic in `",320,5413,
analysis/check/diagnostics/diagnostics.go,q0,"78: recursion/depth limits + infinite function nesting: A result containing a circular chain of function results (e.g., `fnA` contains `fnB` which contains `fnA`) would cause a stack overflow in the recursive `produceWithResolver` calls.",57,2335,
analysis/check/diagnostics/return_contract.go,q0,NONE,2,806,
analysis/check/diagnostics/evidence.go,q0,"21: nil/empty handling: `result`, `result.Registry()`, or `read` are nil, which tests the early exit guard against uninitialized analysis states.
24: malformed input/missing value: `read(result, point)` returns `ok=false`, testing how the system handles a requested point that exists in the CFG but has no associated value in the read model.
30: rare type combinations (Top/Any): `proof.IsExplicitTop()` handles the case where a value is explicitly typed as `any` or `unknown`, preventing the system from attempting to find structural proofs for types that lack them.
38: malformed input/proof mismatch: `ValueProofAdmissible` returns `false`, testing the edge case where a value exists but its type-level proof is insufficient or incompatible with the expected `want` type.",183,3865,
analysis/check/diagnostics/dead_assignment.go,q0,"82 + recursion/depth limits + A deeply nested function structure with many captures could cause a stack overflow in the recursive `walk` function.
118 + nil/empty handling + If `result.FunctionResults()` returns a slice containing `nil` elements, `child.Function()` will panic.
218 + recursion/depth limits + A deeply nested tree of `ast.TableExpr` or `ast.FuncCallExpr` could cause a stack overflow in the recursive `expr` function.
268 + recursion/depth limits + A cyclic CFG (Control Flow Graph) would cause an infinite loop/stack overflow in `firstOverwritesBeforeRead` if the `visiting` map logic fails to catch a specific cycle type.
278 + recursion/depth limits + A CFG with a cycle that does not contain a read or a write of the target symbol could cause the `walk` function to exhaust the stack.
314 + nil/empty handling + If `stmt.NamePositions` is shorter than `index`, `localNameSpan` will panic with an out-of-bounds error.",237,4752,
analysis/check/diagnostics/condition_reachability.go,q0,"33: nil/empty handling + `result.Graph()` returning `nil` is handled, but if `result` itself is `nil`, the function will panic.
43: rare type combinations + if `graph.RPO()` returns an empty slice or a slice containing `nil` points, the loop behavior depends on the graph implementation's stability.
101: malformed input + if `check.Path` is a malformed or deeply nested path that causes `check.Path.String()` to panic or overflow during string concatenation.
138: rare type combinations + if `env.constraints` contains a constraint where `c.target` is a self-referential or cyclic path structure, `c.target.Equal(check.Path)` might enter infinite recursion.
158: rare type combinations + if `env.typeChecks` contains a type name that is an empty string or a special Lua keyword, the equality check might produce misleading diagnostics.
178: malformed input + if `fact.Condition` or `fact.Stmt` are malformed AST nodes with invalid/zeroed spans, `ast.SpanOf` might return an invalid span, leading to zero-valued diagnostic positions.",259,5077,
analysis/check/diagnostics/assignment.go,q0,"34: nil/empty handling + `result == nil` or `graph == nil` returns early, but if `graph.RPO()` returns an empty slice, the loop is skipped without error.
43: nil/empty handling + `fact.Type == nil` or `fact.Expr == nil` returns early, preventing panics on incomplete assignment facts.
148: recursion/depth limits + `memberRead(...).walk` uses a map for visited nodes; if the AST has a cycle (malformed input), it could cause a stack overflow or infinite loop.
168: malformed input + `directCallResultAssignmentWouldReport` checks `source.HasCallPoint`; if a `SourceCall` kind is provided without a valid `CallPoint`, it returns false.
188: rare type combinations + `directCallContractWouldReport` checks `site.CalleeSymbol() == 0`; if a call site exists but the symbol is unresolved/zero, it avoids processing.
216: rare type combinations + `callResultWitnessProvenMismatchType` returns `nil, false` if `want` is nil, preventing downstream type comparison panics.
253: huge unions/intersections + `objectLiteralAdmissibleToAnyArm` (called via `closedRecordUnionArms`) must handle extremely large union types without exponential complexity.
258: huge unions/intersections + `objectLiteralEntryMismatchType` must handle deep/nested record structures within a union arm.
2",320,10589,
analysis/check/diagnostics/assignment_projection.go,q0,"148: recursion/depth limits + A deeply nested `typ.Union` or `typ.Intersection` containing many `typ.Optional` wrappers that hits `typ.DefaultRecursionDepth`.
168: recursion/depth limits + A `typ.Union` where every member is a `typ.Optional` that triggers a stack overflow or depth limit during `dynamicIndexWriteValueType`.
183: recursion/depth limits + A `typ.Intersection` where every member is a `typ.Optional` that triggers a stack overflow or depth limit during `dynamicIndexWriteValueType`.
204: recursion/depth limits + A `typ.Record` with a very large number of fields where `closedRecordDynamicWriteValueType` performs a massive intersection.
233: recursion/depth limits + A `typ.Union` containing many members that all require recursive calls to `hasExplicitNilToNilableMember`.
263: recursion/depth limits + A `typ.Alias` or `typ.Recursive` type that points to itself, testing the `tt.Inner == t` or `tt.Body == t` safety checks.
278: recursion/depth limits + A `typ.Annotated` type that points to itself, testing the `tt.Inner == t` safety check.
279: recursion/depth limits + A `typ.Alias` that points to itself, testing the `next == t` safety check.
280: recursion/depth limits +",320,10361,
analysis/check/diagnostics/channel_select_exhaustiveness.go,q0,"48: nil/empty handling + If `result.Graph()` returns nil, the function returns nil immediately, but if `result.Call(point)` returns a nil `call` object, it could panic if not for the `!ok` check.
68: malformed input + If `selectFact.ResultTarget.Path` is an empty path or `selectFact.Cases` is an empty slice, the diagnostic info is skipped, potentially masking a malformed AST.
101: recursion/depth limits + `nestedElseIfStatements` only checks one level deep (`Else[0]`), so a deeply nested `if-elseif-elseif` structure might fail to identify nested branches correctly.
113: recursion/depth limits + `ifElseIfChain` uses a linear loop to traverse `stmt.Else[0]`, which is safe from stack overflow but assumes a perfectly linear chain; it doesn't handle non-linear branching logic.
131: rare type combinations + If `branch.Check.Kind` is not `branchcond.CheckPathEqual`, the entire chain is ignored, even if other types of checks (like type-based checks) might imply exhaustiveness.
148: malformed input + If `info.hasDefault` is true, the function returns early; an adversarial case would be a `select` with a `default` that is logically unreachable or incorrectly flagged.
168: recursion/depth limits + `ifElseIfChain` could enter an infinite loop if",320,10263,
analysis/check/diagnostics/direct_call.go,q0,"28: `result == nil` or `graph == nil` — Returns `nil` immediately, but if the caller expects a non-nil slice, this could cause a panic in the consumer.
38: `site.CalleeSymbol() == 0` — Handles calls to an undefined or zero-valued symbol, which might occur in malformed ASTs or broken symbol tables.
41: `callMemberAccess(fact)` — Checks if the call is a member access (e.g., `obj:method()`); an edge case is a call where the ""member"" is actually a nil-valued field.
118: `typ.IsAny(calleeType) || typ.IsUnknown(calleeType) || typ.IsNever(calleeType)` — Handles ""bottom"" types (`never`) or ""top"" types (`any`) which can cause infinite loops in type checkers if not short-circuited.
148: `result.ExpressionValueAtBoundary(point, callee)` — Boundary condition where a callee is an expression that evaluates to a type, but the flow analysis has no data for that specific CFG point.
178: `projectionHasNil(calleeType)` — Handles complex union types where one branch is a table and another is `nil`, testing the robustness of the nil-presence logic.
214: `len(args) < required` — Boundary condition for functions with many optional parameters where the number of arguments is exactly `required -",320,10278,
analysis/check/exportmanifest/effect_boundary.go,q0,NONE,2,245,
analysis/check/exportmanifest/object_type.go,q0,NONE,2,1711,
analysis/check/exportmanifest/product_type.go,q0,NONE,2,2156,
analysis/check/diagnostics/numeric_for.go,q0,"24 + nil result + A `result` pointer that is non-nil but contains a nil `Graph()` would cause a panic if not for the check on line 28.
36 + non-numeric step + A `numeric-for` loop where the `step` is a complex union type that contains a number but is not *exclusively* a number.
83 + recursion depth + A deeply nested or cyclic type (e.g., `type T = T`) that exceeds `typ.DefaultRecursionDepth` to test the safety fallback.
84 + never type + A type that is explicitly `Never` (bottom type) to ensure it doesn't trigger a false positive ""may contain number"" via the depth limit.
94 + union member exhaustion + A massive `Union` type where the first 10,000 members are non-numbers and only the last one is a `Number`.
98 + instantiated expansion + An `Instantiated` type that expands to itself (infinite expansion) to test the `expanded == t` cycle detection.
101 + kind mismatch + A type with a `Kind` that is not explicitly handled in the switch (e.g., a custom or future kind) to ensure it defaults to `true` (safe).",274,13295,
analysis/check/diagnostics/expression_type.go,q0,"51: recursion/depth limits + A deeply nested `CastExpr` or `NonNilAssertExpr` chain that exceeds `typ.DefaultRecursionDepth` to trigger the depth guard.
54: nil/empty handling + An `ast.Expr` that is explicitly `nil` passed to `typeOfDepth` to ensure it returns `nil, false` rather than panicking.
74: recursion/depth limits + A self-referential or infinitely nested `CastExpr` (e.g., `cast(cast(cast(...)))`) to test the recursion depth protection.
101: malformed input + An `ast.IdentExpr` where `ExpressionPath` returns a valid path but the `Symbol` is `0` (uninitialized/invalid symbol).
115: rare type combinations + A `SymbolTypeAnnotation` that exists but fails `lowerType`, testing the error propagation for invalid type definitions.
135: malformed input + A `broadType` call where `ExpressionPath` is valid but `SymbolValueAtBoundary` returns `ok=false`, testing the fallback logic.
154: malformed input + A `flowOriginType` call where `p.result` is `nil`, testing the safety check against nil receivers.
178: rare type combinations + An `expressionSegmentType` call with a `SegmentField` where the field name is empty or the type is a primitive that doesn't support field access.
184: rare type combinations",320,14254,
analysis/check/diagnostics/guard_env.go,q0,"88 + recursion/fixpoint + A cyclic CFG with infinite state growth could cause the `changed` loop to never terminate if `joinGuardEnvs` doesn't strictly reduce the state.
104 + nil/empty handling + A `graph` with no points (empty RPO) returns an empty map, but a `nil` graph returns `nil`, potentially causing caller panics.
134 + nil/empty handling + `joinPredecessorGuardEnvs` returns an empty `guardEnv{}` for nodes with no predecessors, which might be semantically different from a ""starting"" environment.
158 + nil/empty handling + `applyGuardEdge` returns the input `env` if `result` is `nil`, which might mask errors in the analysis engine.
178 + nil/empty handling + `applyGuardNode` returns the input `env` if `result` is `nil`, potentially skipping critical invalidation logic.
198 + malformed input + `directDynamicIndexAssignment` assumes `fact.Target` is an `*ast.AttrGetExpr`; if the AST is malformed/unexpected, it returns `false` silently.
213 + malformed input + `applyCallGuardInvalidation` returns an empty `guardEnv{}` if `hasSite` or `hasOutcome` is false, which effectively marks the path as ""not unreachable"" but with zero knowledge.
243 + recursion/depth limits + `callGuardArgumentBindings` and",320,14737,
analysis/check/diagnostics/object_literal_mismatch.go,q0,"41: closedRecordUnionArms + Single-arm Union: A union containing only one member (e.g., `type T = {a: int}`) might bypass the ""closed record"" logic and return `false`, potentially causing valid single-member unions to be treated as open/generic.

58: objectLiteralAdmissibleToRecord + Missing Required Field: A literal that contains all the *correct* types for the fields it has, but is missing a field marked as required by the record, tests the boundary between ""type match"" and ""structural completeness.""

78: objectLiteralMemberMismatch + Nil/Empty Inputs: Passing `nil` for `result`, `expr`, or `want` tests the robustness of the error reporting path to prevent panics during diagnostic generation.

88: objectLiteralMemberMismatch + Non-Admissible Union: A literal that matches *none* of the arms in a closed union, testing the fallback logic that must decide whether to report a specific member mismatch or a general shape mismatch.

104: objectLiteralMemberMismatchInFact + Partial Segment Match: A literal with entries that have deep/complex segment paths that do not exist in the `want` record, testing if the loop correctly skips non-matching paths without erroring.

116: objectLiteralEntryMismatchType + Unknown/Any Expected Type: If the `expected` type is `Any` or `Unknown`, the function must return `false` (no mismatch) to avoid false-positive errors on unconstrained types.

11",320,16252,
analysis/check/diagnostics/resolver.go,q0,"148 + nil/empty handling + A `result` with a non-nil `Graph()` but where `result.TypeDefinition(point)` returns `ok=false` for all points.
156 + malformed input + An alias definition where `fact.Type` is non-nil but `fact.Type.Type` is `nil`, potentially causing a panic in downstream consumers.
171 + malformed input + An interface definition where `fact.Interface.Name` is an empty string.
193 + recursion/depth limits + A `path` slice containing a single element that refers to a type which triggers an infinite loop of `resolveInParentScope` calls.
197 + recursion/depth limits + A `path` with length > 1 where `RequireAliasModulePath` returns a path that, when combined with `path[1:]`, creates a cycle in module resolution.
218 + recursion/depth limits + A `TypeRefResolved` call where `ref.Path` is empty, though the code checks `len == 0`, it relies on `ResolveTypeRef` to handle the logic.
234 + malformed input + A `PrimitiveTypeExpr` with a name that is not a builtin but is not found in the result or parent scope.
254 + recursion/depth limits + `hasKnownTypeName` calling itself via `parent.hasKnownTypeName` in a deep or cyclic scope hierarchy.
266 + malformed input + `decl",320,16197,
